asin,title,price,imgUrl,productId,brand
PHPIL6O2Z3,Nexus_One,103.45,http://example.com/img.jpg,12809,418
B90SPUC6N6,Heinkel_He_74,110.41,http://example.com/img.jpg,10036,427
NIMCXPLYKQ,Holden_Commodore_(VK),54.65,http://example.com/img.jpg,10126,441
QZVCE05KOU,Hyundai_Kappa_engine,39.3,http://example.com/img.jpg,10372,457
B8CGE5B8MV,GX_(rocket),87.04,http://example.com/img.jpg,9612,464
Z8ZIAYAO8C,Autobianchi_Y10,26.21,http://example.com/img.jpg,6701,546
EGOO0YPO8P,Lockheed_Martin_KC-130,58.08,http://example.com/img.jpg,11609,567
SOGP8WNPFS,Loire_210,34.21,http://example.com/img.jpg,11670,570
W8CXSYEIG1,Lotus_Elan,57.54,http://example.com/img.jpg,11695,572
XPNX8DY6TY,Mazda_Titan,179.04,http://example.com/img.jpg,12012,603
S8O6UYICR0,Messerschmitt_Me_329,59.7,http://example.com/img.jpg,12325,613
QCATVLQYDI,Niki_Lightning,84.83,http://example.com/img.jpg,12833,661
A5WVJUQ8W6,IPhone_4,21.87,http://example.com/img.jpg,10515,706
UPNF53LIIG,SAGEM_Sperwer,36.93,http://example.com/img.jpg,14116,794
S2GB52FWBY,Samsung_SGH-A127,137.23,http://example.com/img.jpg,14422,812
TS47KCZDHJ,Microsoft_Kin,99.2,http://example.com/img.jpg,12378,829
XO17ZBU0UR,Slingsby_King_Kite,92.73,http://example.com/img.jpg,14916,846
MS0WT263ZJ,SPCA_40T,90.17,http://example.com/img.jpg,14197,851
CDFM4N6KS9,St_Croix_Pietenpol_Aircamper,91.12,http://example.com/img.jpg,15038,872
WGU5Q6NVFU,Sukhoi_Su-9_(1946),33.17,http://example.com/img.jpg,15171,883
ZF2XJHTIGK,Sukhoi_Su-29,45.69,http://example.com/img.jpg,15161,883
DQZU6H5DZ1,Coca-Cola_Life,32.96,http://example.com/img.jpg,8040,914
B8I7TXDHIQ,UMM_4x4_Cournil,59.59,http://example.com/img.jpg,15929,941
D9OWYX07VE,Volkswagen_Amarok,101.0,http://example.com/img.jpg,16056,979
FVQ26CWLBM,Wings_of_Freedom_Phoenix_103,87.11,http://example.com/img.jpg,16381,1003
IN0ID23XY5,MacCready_Solar_Challenger,46.98,http://example.com/img.jpg,11780,23
OKA4PJCCF6,Schleicher_ASH_26,72.18,http://example.com/img.jpg,14574,57
JOJQESU24F,Asia_Rocsta,75.13,http://example.com/img.jpg,6539,98
AJA2VRUTBT,McDonnell_Douglas_F-15_Eagle,16.48,http://example.com/img.jpg,12028,156
LRONAGLJRB,Cadillac_Urban_Luxury_Concept,69.4,http://example.com/img.jpg,7629,184
QBAF64JZVZ,Ford_Mustang_SSP,59.02,http://example.com/img.jpg,9394,354
NRRK8X90FZ,Muncie_SM465_transmission,87.81,http://example.com/img.jpg,12711,385
YGDY8LHTYU,200_Series_Shinkansen,31.37,http://example.com/img.jpg,5096,517
R2PFA7499W,Toei_5300_series,32.1,http://example.com/img.jpg,15460,517
UZXR08QQNS,R62_(New_York_City_Subway_car),56.54,http://example.com/img.jpg,13698,517
YF1HW34XLZ,Lexus_LC,65.43,http://example.com/img.jpg,11391,556
AH0XCGW1NJ,Lotus_23,31.23,http://example.com/img.jpg,11690,572
EN9NYJ3CO4,Martin-Handasyde_No._3,55.02,http://example.com/img.jpg,11880,594
WI1JPLSCO8,Mazda_Kiyora,69.43,http://example.com/img.jpg,11986,603
Y2IVBEV64N,Meggitt_Banshee,20.31,http://example.com/img.jpg,12075,608
OEIA0KF0DF,Mitsubishi_G3M,31.62,http://example.com/img.jpg,12524,629
Y3K2HMXMI0,Mitsubishi_4J1_engine,38.51,http://example.com/img.jpg,12472,630
RVGL7YPD97,Murphy_Super_Rebel,73.03,http://example.com/img.jpg,12718,641
D2022KA7VN,Frijj,37.01,http://example.com/img.jpg,9513,642
A8O0KPW5ER,Nissan_URGE,159.17,http://example.com/img.jpg,12937,663
ENQZETD3C1,OnePlus_X,49.94,http://example.com/img.jpg,13069,677
JKT37DR0GH,8_PS,55.2,http://example.com/img.jpg,13082,679
J6F3PKOXWR,Opel_Trixx,121.11,http://example.com/img.jpg,13145,679
QYPQGLYDUS,Packard_Hawk,47.62,http://example.com/img.jpg,13210,691
E8J66XGKWB,Treo_700w,73.63,http://example.com/img.jpg,15824,694
YS8ZRD0C82,Manzanita_Sol,60.41,http://example.com/img.jpg,11823,708
FWJFVSK68U,Pepsi_Wild_Cherry,79.62,http://example.com/img.jpg,13281,708
F1W8ZE46SK,Peugeot_404,70.11,http://example.com/img.jpg,13333,713
AU5FZWE3B7,Pro.Mecc_Sparviero,33.81,http://example.com/img.jpg,13645,739
TIPPP5IUI5,Proton_Wira,70.66,http://example.com/img.jpg,13677,743
DIYRM25LCI,Audi_RS_4,42.85,http://example.com/img.jpg,6597,749
SJ5IV1P3W4,M250_series,48.65,http://example.com/img.jpg,11723,927
EPULR04EKE,UTVA_Kobac,49.05,http://example.com/img.jpg,15936,952
DRPUAZUR87,Vignale_Gamine,53.78,http://example.com/img.jpg,16042,972
H2Q2USMFG0,Volkswagen_Passat_(B4),80.1,http://example.com/img.jpg,16107,978
D8ZG72ZQ01,Moskvitch_412,59.32,http://example.com/img.jpg,12680,8
W6XG7A0HMI,Airframes_Unlimited_SS-2_Trainer,46.48,http://example.com/img.jpg,6201,51
EDO8VESGSG,AMC_Cavalier,32.01,http://example.com/img.jpg,5949,71
RQVQNKT96D,AAC_Seastar_Sealoon,66.55,http://example.com/img.jpg,5912,75
DIAQMRTB48,List_of_Harrier_variants,34.23,http://example.com/img.jpg,11518,122
YE25MYLKC5,BMW_N57,17.22,http://example.com/img.jpg,6850,124
A8IUK611CR,Beechcraft_T-6_Texan_II,36.75,http://example.com/img.jpg,6982,136
ZQJ4KRMSS5,Chevrolet_Impala,29.84,http://example.com/img.jpg,7846,210
O7QGWP2WDC,Crown_Firecoach,19.32,http://example.com/img.jpg,8120,241
LP5BY2MQ5A,Douglas_XB-31,18.76,http://example.com/img.jpg,8633,288
R0CJEJRDSG,Facel_Vega_FVS,36.6,http://example.com/img.jpg,8873,326
N6GL9MY2A8,Ford_Falcon_(XY),46.75,http://example.com/img.jpg,9315,351
V14GP7GAJU,Ford_Crestline_Skyliner,151.95,http://example.com/img.jpg,9234,354
E76HPK6T0C,Apple_Pencil,87.28,http://example.com/img.jpg,6478,363
TI042ZDR3Q,Nook_Simple_Touch,38.26,http://example.com/img.jpg,12961,363
NB9BP359S9,Atlas_SLV-3,29.23,http://example.com/img.jpg,6560,382
C3Q91TNRZP,Great_Wall_Coolbear,85.22,http://example.com/img.jpg,9764,406
I78DSFG7GT,British_Rail_Class_395,84.38,http://example.com/img.jpg,7388,440
JKR6U65UW3,Honda_Civic_(sixth_generation),35.19,http://example.com/img.jpg,10198,442
IS2B8XL7XS,Howard_DGA-8,40.7,http://example.com/img.jpg,10289,447
PGOM19FEN8,383_series,24.28,http://example.com/img.jpg,5723,517
VN7CDPTZQM,Osaka_Municipal_Subway_New_20_series,42.19,http://example.com/img.jpg,13175,525
ALUDPO31XX,Meizu_M3_Max,49.49,http://example.com/img.jpg,12081,609
PTN31D3EZB,Messerschmitt_Bf_109_in_Yugoslav_service,35.81,http://example.com/img.jpg,12302,613
TJPVVM9YB4,Mitsubishi_Starion,57.19,http://example.com/img.jpg,12592,630
HYY3VSQSDN,Dodge_Stratus,59.82,http://example.com/img.jpg,8569,630
TPNVCOMWN9,Mitsubishi_6A1_engine,43.8,http://example.com/img.jpg,12476,630
Z3E292MJRN,Opel_Ascona,30.14,http://example.com/img.jpg,13089,679
GLQT8UA3G1,WeTab,65.9,http://example.com/img.jpg,16315,706
KNT9PW3X94,Mountain_Dew,132.32,http://example.com/img.jpg,12706,708
NBUQ8TT9DL,Piasecki_HRP_Rescuer,18.39,http://example.com/img.jpg,13425,717
ZC735D3X8T,1,58.68,http://example.com/img.jpg,13585,730
LCLXUF5CCM,Samsung_Galaxy_R,58.43,http://example.com/img.jpg,14339,812
WI7XPMLOHC,Samsung_Galaxy_Y_DUOS,73.03,http://example.com/img.jpg,14388,812
J5QNREECZW,NSB_Class_67,22.42,http://example.com/img.jpg,12735,880
XAYQ4KRF5N,Tata_Sierra,60.04,http://example.com/img.jpg,15341,898
P6HXCISLEQ,Tulip_System-1,68.85,http://example.com/img.jpg,15839,934
EEDIHIB148,Atlas_(rocket_family),89.67,http://example.com/img.jpg,6552,948
B5J9VQWFMU,Volkswagen_Jetta,87.13,http://example.com/img.jpg,16091,978
YPRYYDO00V,Volvo_B6F,154.7,http://example.com/img.jpg,16189,982
XPQ0GW6Q8E,BAV_485,56.14,http://example.com/img.jpg,6735,1032
SCEB9IG8DE,British_Rail_Class_325,31.81,http://example.com/img.jpg,7380,2
R0XVPWNXUH,Acura_TL,58.82,http://example.com/img.jpg,6015,13
TVHDIYFTBX,AeroAndina_MXP-150_Kimbaya,50.12,http://example.com/img.jpg,6038,21
Y17UOBNBL9,Armstrong_Whitworth_Awana,38.04,http://example.com/img.jpg,6520,90
KM73Q5RGZS,Cadillac_DTS,29.35,http://example.com/img.jpg,7603,184
BY1T4NPWN0,Chevrolet_Spin,25.15,http://example.com/img.jpg,7890,210
TGWWTG5UXV,CASIC_HW-600_series_UAV,184.12,http://example.com/img.jpg,7571,212
QJ6YNE7PBU,Chrysler_LA_engine,47.31,http://example.com/img.jpg,7946,217
YUKITC3B7X,Commer_TS3,71.19,http://example.com/img.jpg,8067,228
LR9Q8I01F4,Curtiss_YP-20,70.66,http://example.com/img.jpg,8217,246
ND7C0WD197,Daimler_250,66.05,http://example.com/img.jpg,8333,265
NPKEL6SGR4,Douglas_DC-6,97.18,http://example.com/img.jpg,8610,288
SXJS00NWLL,Douglas_DC-4,70.37,http://example.com/img.jpg,8607,288
JR57GJ0YC7,Ford_Eifel,72.93,http://example.com/img.jpg,9251,353
ZOH56F0ITE,1955_Ford,45.35,http://example.com/img.jpg,372,354
QTJZHAL1SM,Thames_Trader,37.27,http://example.com/img.jpg,15418,358
SUFGXNH1WK,GAZ-67,80.48,http://example.com/img.jpg,9532,370
HJSN4A8QHO,Martin_MS,69.04,http://example.com/img.jpg,11896,397
H5S9ZGJDCO,Hiller_ROE_Rotorcycle,53.21,http://example.com/img.jpg,10068,434
HA59MCYMBV,Honda_NSX,43.01,http://example.com/img.jpg,10244,442
VJO3SP7X4M,Infiniti_Q50,99.42,http://example.com/img.jpg,10596,478
S23DEGI4PW,GameKey,37.88,http://example.com/img.jpg,9619,498
E8QXS0694O,LG_G_Pad_10.1,39.72,http://example.com/img.jpg,11187,540
DLBWGJ1MT0,Lancia_Theta,132.38,http://example.com/img.jpg,11337,546
Q9M5U3LFNP,Lockheed_Martin_Desert_Hawk,42.34,http://example.com/img.jpg,11605,567
F4OMMZ29WZ,Mahindra_e2o,46.57,http://example.com/img.jpg,11816,587
J2LYFY2AK5,Mercury_Commuter,30.58,http://example.com/img.jpg,12271,612
MRICJYAJZK,Mitsubishi_Ki-46,50.48,http://example.com/img.jpg,12550,626
L60GJ8YHI1,Nissan_Lafesta,35.19,http://example.com/img.jpg,12878,663
X524AZFKO3,Oculus_Rift,24.5,http://example.com/img.jpg,13023,672
E4WRLWEFK2,Palm_Pixi,70.33,http://example.com/img.jpg,13225,694
IC82U3H2AR,Pontiac_Chieftain,99.54,http://example.com/img.jpg,13551,729
VBIVQXYCUE,Mitsubishi_Lancer_WRC,57.7,http://example.com/img.jpg,12556,756
F9CB6JEOP2,Renault_Trucks_T,34.7,http://example.com/img.jpg,13885,766
K2TF6BKW1I,Riich_G5,17.78,http://example.com/img.jpg,13948,771
AH4IXERDCQ,SNCASE_SE.212_Durandal,92.37,http://example.com/img.jpg,14189,800
BMQODETAVU,Samsung_Galaxy_Tab_10.1,60.55,http://example.com/img.jpg,14364,812
BKIR5KMF81,Samsung_Continuum,56.3,http://example.com/img.jpg,14263,812
E0BUIZFPK2,Twin_Famicom,34.14,http://example.com/img.jpg,15915,829
NXJBC0UVAJ,Slingsby_Primary,58.37,http://example.com/img.jpg,14925,846
IM885JZQQL,Bernard_H.V.42,77.69,http://example.com/img.jpg,7078,852
ARXK386JK4,TVR_Griffith,78.94,http://example.com/img.jpg,15280,892
ALXTKKZIGI,Team_Tango_Foxtrot,31.06,http://example.com/img.jpg,15397,904
J173LTA6TP,Tupolev_ANT-22,73.19,http://example.com/img.jpg,15847,935
RF6ZFSX2CO,UMM_Alter_2000,34.12,http://example.com/img.jpg,15930,941
FSUK4O8E98,Alfa_Romeo_1900,22.97,http://example.com/img.jpg,6309,58
Q3597GMPM5,Alfa_Romeo_8C_Competizione,74.7,http://example.com/img.jpg,6326,58
W8286XQYKN,JPM_03_Loiret,73.81,http://example.com/img.jpg,10668,118
O9259Z8C3Y,BMW_N63,59.56,http://example.com/img.jpg,6852,124
T3TQ5X0SNG,BMW_N45,45.08,http://example.com/img.jpg,6843,124
BTDQ2CGU7T,Borgward_P100,70.26,http://example.com/img.jpg,7308,162
NR40B4WR67,Chevrolet_Miray,41.43,http://example.com/img.jpg,7859,210
RT7IV7UO9S,Atlas_H,42.4,http://example.com/img.jpg,6555,234
U4G01523H2,DTA_Diva,33.14,http://example.com/img.jpg,8269,259
G91C5RIHG0,Douglas_O-46,27.55,http://example.com/img.jpg,8625,288
JO4Q52STRX,Fokker_D.IV,41.88,http://example.com/img.jpg,9105,348
UUPS8GNJYD,Ford_Maverick_(Americas),82.94,http://example.com/img.jpg,9363,354
O1448J13WG,Ford_Mondeo_(second_generation),36.3,http://example.com/img.jpg,9382,354
DIEOTCALZD,Ford_Ranger_EV,69.45,http://example.com/img.jpg,9416,354
QJDVMTGJEN,Ford_7W,46.26,http://example.com/img.jpg,9186,358
KT9T918HO5,GAZ_Valdai,73.63,http://example.com/img.jpg,9541,370
Z5BATT8WG8,HTC_Salsa,44.81,http://example.com/img.jpg,9921,418
HS1ZV28ZSS,HTC_Butterfly_3,57.62,http://example.com/img.jpg,9889,418
PURWMB07B1,Heinkel_He_42,60.03,http://example.com/img.jpg,10022,427
L8MF4ZDV8V,HAL_Light_Combat_Helicopter,35.17,http://example.com/img.jpg,9870,436
G0MADIOL7B,Holden_Commodore_(VB),26.3,http://example.com/img.jpg,10121,441
T1J8NC05NR,Honda_Zest,37.96,http://example.com/img.jpg,10279,442
LKFH7O95CP,N700_Series_Shinkansen,108.98,http://example.com/img.jpg,12724,517
H998U1S7HA,JR_Shikoku_5000_series,42.7,http://example.com/img.jpg,10670,517
JU1KULJAAE,683_series,56.23,http://example.com/img.jpg,5735,525
BNW38MQS78,LG_GW620,76.16,http://example.com/img.jpg,11183,540
SR7K74VVHM,LG_G_Pro_2,37.73,http://example.com/img.jpg,11191,540
AHIBEAEXBO,LG_LF7700,55.61,http://example.com/img.jpg,11199,540
ZYJ59I79C6,McDonnell_F2H_Banshee,56.37,http://example.com/img.jpg,12045,604
VN5D1W0EN3,International_ProStar,24.21,http://example.com/img.jpg,10632,651
TZN359VKOC,Symphony_SA-160,42.09,http://example.com/img.jpg,15238,685
GTGUQMQWF2,Crystal_Pepsi,70.69,http://example.com/img.jpg,8126,708
C3FMQ4MT2O,Piper_PT-1,77.93,http://example.com/img.jpg,13482,721
OJUH2HVCB1,Platt-LePage_XR-1,86.8,http://example.com/img.jpg,13498,723
MBB312BZAR,Renault_Koleos,50.54,http://example.com/img.jpg,13832,763
M76MR2SGCY,Renault_Duster_Oroch,56.77,http://example.com/img.jpg,13805,763
VBUHQG3JN3,Civia,48.97,http://example.com/img.jpg,8022,833
KFP61AGIC3,Bernard_200,59.99,http://example.com/img.jpg,7066,852
W4IOPFZO1Z,Vauxhall_A-Type,67.02,http://example.com/img.jpg,16004,965
J707SNS9UG,Xian_H-20,59.72,http://example.com/img.jpg,16419,1015
LU5P07IPNW,Alfa_Romeo_P1,56.85,http://example.com/img.jpg,6361,58
N6ZOQLDD1V,Antonov_An-124_Ruslan,25.9,http://example.com/img.jpg,6458,80
A38N79TDWF,Armstrong_Whitworth_A.W.19,34.35,http://example.com/img.jpg,6517,90
VZ996VK97A,Audi_Avus_quattro,45.86,http://example.com/img.jpg,6577,102
MTNJHXJ1LP,Audi_Type_G,42.45,http://example.com/img.jpg,6613,102
PS2WPFBXF5,BMW_6_Series,43.31,http://example.com/img.jpg,6787,124
L3C011DAUR,Blue_Yonder_Twin_Engine_EZ_Flyer,35.21,http://example.com/img.jpg,7146,152
TQOO7ON0OV,McDonnell_Douglas_MD-11,56.55,http://example.com/img.jpg,12036,155
S5CSWY4G7A,De_Havilland_Doncaster,49.73,http://example.com/img.jpg,8478,274
MYTQ5X5LZ3,Enstrom_F-28,87.39,http://example.com/img.jpg,8787,310
LEGV2X9330,Evektor_VUT100_Cobra,161.55,http://example.com/img.jpg,8817,316
J5YZO5K0OZ,Flightstar,89.48,http://example.com/img.jpg,9029,341
SE6I172O32,Ford_Taunus_P3,34.96,http://example.com/img.jpg,9434,353
YDCSEME7C6,IPad_Air,60.24,http://example.com/img.jpg,10503,363
PGO2QGL6XI,Heinkel_Lerche,112.36,http://example.com/img.jpg,10038,427
RU44KC0S9G,British_Rail_Class_800,27.19,http://example.com/img.jpg,7399,440
YG7WH3DMW2,Honda_NSX_(second_generation),65.42,http://example.com/img.jpg,10245,442
JBSML4VVM9,Ikarbus_IK-202,143.21,http://example.com/img.jpg,10543,468
C4GA1F87OY,IAR-12,31.45,http://example.com/img.jpg,10437,474
U93TDPFOK3,Willys_Jeep_Station_Wagon,61.54,http://example.com/img.jpg,16376,475
J6JX1UDFBX,Toei_10-000_series,59.43,http://example.com/img.jpg,15458,525
CP099NFXEF,Lancia_Delta,69.5,http://example.com/img.jpg,11307,546
RZBE4ZWFOV,Lancia_V4_engine,21.85,http://example.com/img.jpg,11340,546
X67V7VBQYL,Lockheed_CL-1201,66.92,http://example.com/img.jpg,11568,566
ZTQX0K6XHQ,Mercedes-Benz_Atego,45.2,http://example.com/img.jpg,12121,611
KRKHMD2VID,Mercury_Turnpike_Cruiser,64.0,http://example.com/img.jpg,12295,612
V5LZM3SD9E,Rip_It,49.24,http://example.com/img.jpg,13954,649
EOUV5TXLEK,Nissan_MR_engine,59.32,http://example.com/img.jpg,12886,663
AO4PS7O6ZF,Frooti,55.11,http://example.com/img.jpg,9514,702
QISZMA65GI,Piper_PA-35_Pocono,55.2,http://example.com/img.jpg,13470,721
NKE1OQD35X,Absolwent,25.1,http://example.com/img.jpg,5981,726
ZIYXSHCOPW,Game_Gear,67.63,http://example.com/img.jpg,9620,825
WD2L1290PG,Siemens_S200,61.32,http://example.com/img.jpg,14779,833
KV48NHOCLP,Toyota_Camry_TS-01,20.79,http://example.com/img.jpg,15581,930
OBCW4Z4C8C,AMC_Concord,79.5,http://example.com/img.jpg,5950,71
RH0EOQIXH4,Arsenal_2301,46.22,http://example.com/img.jpg,6524,93
N6EPTRA6QG,Beriev_A-50,37.48,http://example.com/img.jpg,7052,144
OBRBEECVS3,DAF_F241_series,50.6,http://example.com/img.jpg,8238,251
K6EAC0WGW4,Douglas_O-38,44.49,http://example.com/img.jpg,8623,288
QQWEUQYZNG,Douglas_DA-1_Ambassador,45.57,http://example.com/img.jpg,8603,288
OAL2X3PEJK,Elfin_Type_3_Clubman,68.62,http://example.com/img.jpg,8757,305
IOL4VWSJRO,FSO_Syrena,44.75,http://example.com/img.jpg,8870,324
ED899PX10E,Fisher_Barnstormer,84.8,http://example.com/img.jpg,9001,337
A0Z6GGVKE6,Fokker_S.IV,41.23,http://example.com/img.jpg,9158,348
RYA4MJZOB0,Ford_Essex_V6_engine_(UK),64.77,http://example.com/img.jpg,9259,354
IR4ZLLGJKQ,Ford_Taurus_(fourth_generation),17.28,http://example.com/img.jpg,9443,354
JMSOJ1LCGM,GAZ_Volga,56.14,http://example.com/img.jpg,9542,370
QYFUTS50SS,Hino_Briska,50.42,http://example.com/img.jpg,10092,438
YGDY8LHTYU,200_Series_Shinkansen,31.37,http://example.com/img.jpg,5096,440
R2PFA7499W,Toei_5300_series,32.1,http://example.com/img.jpg,15460,440
C3VQKR3017,Statesman_(automobile),47.02,http://example.com/img.jpg,15050,441
EU16RCXWMQ,Honda_Civic_(seventh_generation),25.48,http://example.com/img.jpg,10197,442
H3GGA7NBBF,IAR-22,25.73,http://example.com/img.jpg,10441,474
ZWF1MQOS2M,International_Harvester_IDI,85.98,http://example.com/img.jpg,10610,482
UYMZCLHBSW,Kaiserliche_Werft_Danzig_1105,48.32,http://example.com/img.jpg,10941,510
VTAVP45C3K,Lockheed_EC-130H_Compass_Call,39.11,http://example.com/img.jpg,11577,538
SN9N2M07IJ,Lancia_Rally_037,37.73,http://example.com/img.jpg,11332,546
ZSX09DFZ8B,MAN_NG272,47.8,http://example.com/img.jpg,11733,580
GL3JBHESAB,Mil_Mi-2,68.37,http://example.com/img.jpg,12426,689
UXPBQG21WN,Treo_750,17.77,http://example.com/img.jpg,15826,694
ZRVVKVX26A,Perodua_Axia,44.93,http://example.com/img.jpg,13285,711
FVJKUJV6D6,Piper_PA-28_Cherokee,48.94,http://example.com/img.jpg,13462,721
DHVW2K3RE1,Piper_PA-34_Seneca,15.09,http://example.com/img.jpg,13469,721
WC88X74NOT,Piper_PA-25_Pawnee,21.46,http://example.com/img.jpg,13461,721
T2DBEVE6FR,Salmson_S4,76.5,http://example.com/img.jpg,14244,809
D6VX4PY2UR,Samsung_SCH-U520,37.12,http://example.com/img.jpg,14415,812
DXR3OX06XA,Samsung_Intensity_II,44.67,http://example.com/img.jpg,14400,812
RIJLU1ES05,Saviem_J,34.27,http://example.com/img.jpg,14555,818
J8V06IOPL4,Bernard_SIMB_V.1,59.69,http://example.com/img.jpg,7085,852
YP423GF8MJ,NSB_Class_88,65.82,http://example.com/img.jpg,12741,880
AHTJECT6SF,Thomas_Minotour,64.07,http://example.com/img.jpg,15425,917
AAZY0CVCPX,Tupolev_Tu-2,137.46,http://example.com/img.jpg,15887,935
JFB82EY9C1,Tupolev_ANT-21,40.2,http://example.com/img.jpg,15846,935
ALRLNTWCFQ,Marussia_F2,32.74,http://example.com/img.jpg,11931,959
Z0JMMBZFRL,R36_(airship),33.42,http://example.com/img.jpg,13696,1000
DFES0U1Y81,Rambler_American,33.63,http://example.com/img.jpg,13719,71
BPQPH9LVM1,Antonov_An-72,42.06,http://example.com/img.jpg,6470,80
MB2302AKZG,IPod_Touch_(5th_generation),12.64,http://example.com/img.jpg,10527,81
K5JDF20W3S,AEC_Q-type,26.31,http://example.com/img.jpg,5924,99
WO4WURTVUV,Zenit-3SL,92.6,http://example.com/img.jpg,16487,154
BOTSW7Q67Q,Cessna_310,44.22,http://example.com/img.jpg,7702,202
OV2RRW37C1,Cessna_526_CitationJet,28.73,http://example.com/img.jpg,7713,202
DKHWNAEJF3,Chevrolet_Agile,47.22,http://example.com/img.jpg,7787,210
NX4T0CNDBT,AMC_straight-4_engine,21.89,http://example.com/img.jpg,5960,217
AMOC0HZXC0,Curtiss_XF13C,22.95,http://example.com/img.jpg,8205,246
VQKMVDHKLV,Curtiss_XP-22_Hawk,45.61,http://example.com/img.jpg,8211,246
HSJWKTFUE3,De_Havilland_DH_108,34.3,http://example.com/img.jpg,8475,274
VMK5PNS9Q0,Fokker_E.III,52.85,http://example.com/img.jpg,9123,348
X2MG9TIT6P,Fokker_F26,44.94,http://example.com/img.jpg,9142,348
NYIJNQD7XA,Mercury_Capri,95.33,http://example.com/img.jpg,12268,351
IKQRG3EUA7,GM_G_platform_(1995),38.03,http://example.com/img.jpg,9580,385
JU1KULJAAE,683_series,56.23,http://example.com/img.jpg,5735,440
VCWKFVFU6E,Holden_FJ,31.06,http://example.com/img.jpg,10142,441
P4K3OAGS8D,Honda_TN360,47.46,http://example.com/img.jpg,10270,442
LG8LHKJYIC,Jaguar_AJ-V8_engine,74.86,http://example.com/img.jpg,10689,496
B9IAI24DXZ,Kamov_Ka-118,106.78,http://example.com/img.jpg,10954,513
A1CSBW7PGS,Fukuoka_Subway_2000_series,33.78,http://example.com/img.jpg,9519,525
FO8VGVTFCT,Matra_Murena,76.18,http://example.com/img.jpg,11944,600
K85WHT0M8U,Harrier_Jump_Jet,21.82,http://example.com/img.jpg,9974,605
HCI6MJUNZF,Mercedes-Benz_TN,33.13,http://example.com/img.jpg,12209,611
Q5RN77H1U6,Mercury_Mountaineer,37.4,http://example.com/img.jpg,12289,612
A16GM5QA0O,Mitsubishi_2MB1,38.73,http://example.com/img.jpg,12462,626
MI7IQG9YZM,Moskvitch_400-420,34.72,http://example.com/img.jpg,12676,638
WYJJWNZ9RH,Droid_Razr_HD,94.89,http://example.com/img.jpg,8655,640
VXBMXXKYBT,Renault_Talisman,79.23,http://example.com/img.jpg,13873,763
ZO2FPLX2PV,Renault_Rodeo,27.64,http://example.com/img.jpg,13863,763
FEW4MQ0RI6,Rimac_Concept_One,70.51,http://example.com/img.jpg,13953,773
B9PH10HD81,Singer_Nine,35.84,http://example.com/img.jpg,14871,840
VX7ZJOCH1Z,Slingsby_Prefect,63.35,http://example.com/img.jpg,14924,846
A2SRFH2CLD,SAB_AB-20,28.96,http://example.com/img.jpg,14110,849
COJCRYSVT6,Bernard_H.V.41,32.96,http://example.com/img.jpg,7077,852
F5CFD0ZR33,Diet_Coke_Plus,24.75,http://example.com/img.jpg,8547,914
MG998VYAF3,Toyota_Kijang,226.41,http://example.com/img.jpg,15618,929
HLNZHXBDUP,Toyota_i-REAL,51.99,http://example.com/img.jpg,15802,929
PXH4LBI64Q,Toyota_Corolla_(E80),31.85,http://example.com/img.jpg,15593,929
DQ5ITUX3CJ,Toyota_AD_engine,32.81,http://example.com/img.jpg,15550,929
XXU0EYIDD4,Tupolev_Tu-91,16.33,http://example.com/img.jpg,15905,935
IJ8NGJEZ1Q,SPARK_(rocket),73.71,http://example.com/img.jpg,14194,28
EJGS6FQ3JP,Aeromarine_EO,29.21,http://example.com/img.jpg,6108,29
HC4ML1AY9B,MessagePad,90.57,http://example.com/img.jpg,12299,81
QEFHMBP1MH,Avro_Lincoln,59.47,http://example.com/img.jpg,6717,90
BD4878MT6Y,20,42.84,http://example.com/img.jpg,6640,103
BJVCFH2SIK,Wanderer_W22,50.05,http://example.com/img.jpg,16302,106
SHMSZ6EJ67,BMW_Turbo,34.09,http://example.com/img.jpg,6863,124
RH2QBQWOMI,BMW_M21,47.54,http://example.com/img.jpg,6813,124
ZFRNJNYBB9,Beechcraft_Model_34,65.45,http://example.com/img.jpg,6974,136
OPSX6O8U0J,Cessna_DC-6,38.85,http://example.com/img.jpg,7736,202
XALZYAHED9,AMC_Eagle,28.42,http://example.com/img.jpg,5951,217
YZA56GMP96,Curtiss_F7C_Seahawk,35.48,http://example.com/img.jpg,8165,246
FIXQTX7PID,DRS_Sentry_HP,25.41,http://example.com/img.jpg,8260,257
CR9C0I4K90,Focke_Rochen,110.73,http://example.com/img.jpg,9087,347
ENDMJTHN75,Ford_Mondeo_(first_generation),42.26,http://example.com/img.jpg,9380,354
OLKZ23R6CG,1957_Ford,38.91,http://example.com/img.jpg,415,354
REDJO3TWOS,Ford_Taurus_(second_generation),82.62,http://example.com/img.jpg,9444,354
MY455LGUJV,Ford_Thunderbird_(fourth_generation),60.1,http://example.com/img.jpg,9459,354
DC66MTRTG1,Ford_Model_T_engine,148.53,http://example.com/img.jpg,9376,354
D22RH79O3X,General_Atomics_GNAT,92.88,http://example.com/img.jpg,9629,380
OGUYE5B0HD,Atlas-Able,49.53,http://example.com/img.jpg,6549,382
CXM3832VP9,Great_Wall_Cowry,46.33,http://example.com/img.jpg,9765,406
OZN6A3IXIT,Heinkel_HE_5,81.54,http://example.com/img.jpg,10004,427
FOQZGA8HVM,Holden_FB,25.25,http://example.com/img.jpg,10139,441
